2018-03-01__09:27:56  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
2018-03-01__09:28:02  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
2018-03-01__09:28:08  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
2018-03-01__09:28:14  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
2018-03-01__09:28:20  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
2018-03-01__09:28:26  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
2018-03-01__09:28:32  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
2018-03-01__09:28:38  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
2018-03-01__09:28:44  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
2018-03-01__09:28:50  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
2018-03-01__09:28:56  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
2018-03-01__09:29:02  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
2018-03-01__09:29:08  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
2018-03-01__09:29:14  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
2018-03-01__09:29:20  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
2018-03-01__09:29:27  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
2018-03-01__09:29:33  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
2018-03-01__09:29:39  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
2018-03-01__09:29:45  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
2018-03-01__09:29:51  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
2018-03-01__09:29:56  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
2018-03-01__09:30:02  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
2018-03-01__09:30:08  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
2018-03-01__09:30:15  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
2018-03-01__09:30:20  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
2018-03-01__09:30:26  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3,zy_192.168.1.77_pts/4,pi_192.168.1.40_pts/5]
